Fecha,Fecha del pronostico,BMV: AC *,BMV: ALFA A,BMV: ALSEA *,BMV: AMX L,BMV: ASUR B,BMV: BIMBO A,BMV: CEMEX CPO,BMV: CHDRAUI B,BMV: FEMSA UBD,BMV: GAP B,BMV: GMEXICO B,BMV: GRUMA B,BMV: ICH B,BMV: KIMBER A,BMV: LAB B,BMV: LIVEPOL C-1,BMV: MEXCHEM *,BMV: OHLMEX *,BMV: PE&OLES *,BMV: ACCELSA B,BMV:ACTINVR B,BMV:AEROMEX *,BMV:CIDMEGA *,BMV:CIE B,BMV:ARA *,BMV:AUTLAN B,BMV:AXTEL CPO,BMV:AZTECA CPO,BMV: Bachoco B,BMV:BOLSA A,BMV:CERAMIC B,BMV:CMOCTEZ *,BMV:CMR B,BMV:CULTIBA B,BMV:CYDSASA A,BMV:DINE B,BMV:ELEKTRA *,BMV:FINAMEX O,BMV:FINDEP *,BMV:FRAGUA B,BMV:GBM O,BMV:GCARSO A1,BMV:GCC *,BMV:GENTERA *,BMV:GFAMSA A,BMV:GFINBUR O,BMV:GFINTER O,BMV:GFNORTE O,BMV:GFREGIO O,BMV:GIGANTE *,BMV:GISSA A,BMV:GMD *,BMV:HERDEZ *,BMV:IDEAL B-1,BMV:INVEX A,BMV:KUO B,BMV:LAMOSA *,BMV:MASECA B,BMV:MEDICA B,BMV:MEGA CPO,BMV:MFRISCO A-1,BMV:OMA B,BMV:PAPPEL *,BMV:PASA B,BMV:PINFRA *,BMV:POCHTEC B,BMV:PROCORP B,BMV:RASSINI A,BMV:RCENTRO A,BMV:SANMEX B,BMV:SARE B,BMV:SIMEC B,BMV:SORIANA B,BMV:SPORT S,BMV:TLEVISA CPO,BMV:VALUEGF O,BMV:VASCONI *,BMV:VITRO A,BMV:WALMEX *,BMV:AUTLAN B2,MXN
2/28/2014,2/20/2015,93.36,28.62,42.65,16.34,199.29,41.81,13.30827,43.8,134.32,98.65,46.83,175.48,63.86,31.37,21.89,166.64,41.72683,28.55,300.46,9.25,15.95,24.15,29.7,9.95,6.7,14.77228,4.14,5.95,63.42,25.66,33.5,45.1,5.5,17.8,26.85,7.5,527.69,43.99,5.4,222,14.75,64.75,39.6,29.02,11.03,39.68,99.55,80.75,79.01,40,30.92,9.6,35.94,37.83,49.5,25.11,28.33056,20.7,56,54.94,18.23,70.69,23.98,19,172.41,12.64,9,29.8,18,32.79,0.37,41.54,35.2,25.61,99.58,107.11,17.4,32.79,35.68,14.32673,1
3/7/2014,2/27/2015,94.78,32.39,45.85,16,205.03,42.22,13.46829,48.96,142.73,101.35,45.22,183.13,68.15,30.45,16.32,168.9,42.51707,30.86,317.72,9.24,16,25.19,30,9.95,7.07,14.32673,4.41,6.37,63.68,26.97,33.5,45.98,5.8,20.76,25.99,8,498.72,43.99,5.4,225,14.5,67.48,40,28.66,12.22,41.98,101.18,81.19,79.4,41.5,31.41,9.6,37.41,37.39,50,25.29,28.42859,20.26,55,54.82,19.9,70.95,25.53,19.01,179.01,13.38,9,30.83,17.7,32.98,0.363,44.78,35.26,25.57,101.61,107.11,17.4,32.78,36.59,14.08911,1
3/14/2014,3/6/2015,91.43,30.82,45.38,15.43,200.06,40.81,12.78377,47.03,138.26,96.37,43.9,197.36,61.88,29.45,13.31,170.43,41.01463,28.8,281.6,9.24,15.6,24.38,28.5,9.95,6.73,14.08911,4.2,5.84,63.44,26.13,33.5,45.88,5.6,19.43,25.13,8,439.2,43.99,5.27,229.8,14.75,61.94,41,27.38,11.29,41.14,99.04,82.98,79.7,41.5,31.45,9.82,38.95,36.96,50,25.09,27.45809,19.97,56.15,57.57,16.32,67.9,24.05,19,164.58,13.65,9,31.63,17.7,32.93,0.373,41.16,32.96,24.12,106.93,107.11,18,33.4,37.1,14.15842,1
3/21/2014,3/13/2015,91.37,31.4,45.38,15.28,200.84,42.5,13.29938,48.37,139.64,97.07,45.1,206.7,63.31,31.01,14.7,175.06,40.87805,27.55,269.16,9.24,15.8,25.28,30.9,10.25,6.62,14.15842,4.23,5.67,66.29,26.41,33.5,45.13,5.61,20.12,24.73,8,439.81,43.99,5.09,227,14.7,63.72,41,27.25,10.99,39.49,101.7,86.81,78.29,41.5,30.65,8.9,39.85,36.5,50,28,28.91873,20.6,56.49,57.35,17.02,68.97,22.21,19.3,167.58,14.32,9,30.2,20.57,33.73,0.361,41.93,38.58,23.92,106.22,107.11,17.4,33.39,39.71,14.22772,1
3/28/2014,3/20/2015,91.55,32.41,46.87,15.72,207.84,44.21,12.70376,47.14,140.1,99.26,45.93,201.58,62.39,30.92,13.93,177.92,40.40976,28.47,267.81,9.24,15.79,26.91,30.9,11.5,6.54,14.22772,5,5.74,67.26,26.71,33.5,46.95,5.7,20.72,24.96,8,434.49,43.99,5.15,227,14.65,67.34,42,27.7,10.94,39.75,102.55,87.13,79.45,41.5,30.74,9.79,39.54,36.47,50,27.35,30.68327,20.68,55,57.62,15.84,71.47,21.76,19.3,171.41,14.38,9,30.15,25.38,34.01,0.352,42.13,37.59,23.4,103.59,107.11,17.4,33.5,36.95,14.38614,1
4/4/2014,3/27/2015,92.73,31.55,44.97,15.62,210.44,42.62,12.79266,45.71,143.46,100.21,44.45,196.89,62.74,31.05,14,175.61,39.53171,28.27,268.54,9.24,15.99,26.37,30.9,11.9,6.52,14.38614,4.99,5.75,63.56,26.6,34.8,47,5.8,19.25,25.95,8.3,405.34,43.99,5.06,227,14.55,64.91,42,27.17,10.66,38.85,100.49,87.97,78.97,42.8,30.87,14,38.98,37.01,50,26.74,32.93795,21.3,54.5,59.55,16.14,72.47,21.17,19.8,165.76,14.32,9,30.09,25.38,32.77,0.347,42.06,38.08,22.97,100.57,106,17.4,33.75,37.82,14.50495,1
4/11/2014,4/3/2015,93.01,31.06,44.3,16.22,213.29,43.22,12.73932,45.09,144.03,101.01,44.64,196.27,62,32.35,15.56,178.89,38.65366,27.87,271.05,9.24,16,27.05,30.9,13.1,6.38,14.50495,4.82,5.68,64.38,26.06,34.8,46,5.83,20.07,26.9,8.3,393.21,43.99,5.1,226,14.55,64.55,42,27.46,10.45,38.33,100.28,89.6,78.31,42.8,31.6,13.7,39.47,37.25,50,27,33.66337,21.55,56.2,58.96,15.81,75.66,21.31,19.81,165.99,14.52,9,30.01,23.1,33.86,0.349,41.61,38.48,22.85,103.77,105.46,17.4,33.58,38.24,14.12871,1
4/18/2014,4/10/2015,98.2,32.21,44.92,16.2,219.67,43,13.22827,50.16,147.47,100.84,44.69,199.02,61.5,31.13,18.05,174.61,40.58537,29.95,270.13,9.24,15.75,28.56,30.9,13.4,6.4,14.12871,4.67,5.78,66.49,26.74,34.8,46,5.83,20,25.8,8.3,402.43,43.99,5.15,227,14.5,65.9,42,27.36,11.19,39.66,100.99,87.74,82.09,42.8,31.08,14.4,42.67,35.11,50,27.97,32.59484,21.3,56.2,60.99,15.51,75.77,21.47,19.81,168.81,14.54,9,31.2,22,34.17,0.35,42.16,38.9,20.36,107.64,114.5,17.99,32.99,39.17,13.81188,1
4/25/2014,4/17/2015,97.71,33.15,46.91,16.87,214.52,42.69,13.43273,50.42,143.52,99.73,45.8,197.06,63.67,31.59,17.55,174.57,41.6878,29.02,266.46,9.24,15.75,27.53,32,14.2,6.69,13.81188,4.7,5.71,66.39,26.57,34.8,46.01,6.12,20.14,25.5,8.3,392.94,43.99,5.23,230,14.55,63.71,41.99,26.75,10.78,39.3,99.74,89.11,82.7,42.8,31.42,13.9,42,33.86,50,26.96,33.1242,21.55,56.2,61.65,15.25,77.81,20.8,19.8,175.51,14.17,9,32.36,17.5,33.52,0.361,43.9,37.77,18.56,105.16,109,17.99,32.72,37.71,14.21782,1
5/2/2014,4/24/2015,96.27,32.6,46.87,16.97,232.14,42.36,14.15282,49.49,144.71,113.35,46.73,192.58,65.83,33.84,16.79,176.52,42.93659,30.01,265.18,9.24,15.5,28.59,32,14.4,6.66,14.21782,4.56,5.19,69.69,28.67,34.8,47.5,6.12,20.64,25.54,8.55,409.06,43.99,5.18,231,14.55,65.29,41.95,27.5,11.8,39.32,98.95,87.72,83.88,42.8,33.09,13.55,40.95,34.8,50,27.28,33.72218,21.25,56.2,63.8,14.29,79.37,20.89,19.8,178.77,14.5,9,32.5,15.54,33.88,0.349,44.32,39.25,17.55,112.71,102,18,33.49,37.1,13.07921,1
5/9/2014,5/1/2015,94.25,31.15,46.07,16.11,217.15,41.2,13.68343,46.04,139.08,109.23,47.36,184.99,62.58,34.03,18.1,168.53,42.86829,30.91,260.21,9.2,15.64,27.19,34,13.9,6.53,13.07921,4.46,4.69,68.54,29.51,34.8,47.93,6.13,20.6,25.62,8.55,401.32,43.99,5,242,14.6,63.24,42,26.19,11.43,36.63,96.92,87.48,87.98,42.8,31.05,14,41.75,33.81,50,27,32.83011,21.03,56.57,63.85,12.74,76.62,23.27,19.9,176.39,13.92,9,32.28,15.06,31.26,0.348,41.22,37.38,16.93,111.66,92.25,18,33.47,36.24,11.44554,1
5/16/2014,5/8/2015,96.23,31.32,47.13,15.77,226.81,41.9,14.11797,45.94,144.68,110.31,48.77,189.73,63.57,34.92,17.01,176.12,43.66829,25.93,268.39,9.2,15.45,26.3,36,14,6.4,11.44554,4.26,4.66,71.77,27.76,35.5,49,6,20,25.98,8.98,401.75,43.99,5.02,242,14.42,65.21,42,26.65,10.52,37.56,96.44,90.39,87.71,42.5,32.7,14.2,41.34,34.2,50,26.6,32.74189,21.39,56,67.1,12.25,76.41,22.49,19.3,175.42,13.81,9,31.63,15.05,30.66,0.331,43.52,36.99,17.36,110.52,99.4,18,35,37.48,11.45545,1
5/23/2014,5/15/2015,98.06,31.85,47.72,15.81,229.96,42.38,14.48779,46.16,144.85,110.74,49.7,194.29,65.16,34.23,16.79,173.39,45.8439,24.94,285.09,9.2,15.69,25.73,36,14.01,6.45,11.45545,4.7,4.52,72.41,28.15,35.5,52.5,5.97,21.06,26.05,9.15,395.81,43.99,5.1,248,14.56,65.9,45.25,26.34,11.01,36.57,98.38,88.47,85.77,42.95,32.9,14.8,41.18,34.1,50,26.51,32.63406,21.37,54,63.07,12.56,77.35,21.58,19.5,173.03,14.21,9,31.32,14.69,30.24,0.331,45.02,36.52,18.87,110.36,103.5,18,43,37.82,13.74257,1
5/30/2014,5/22/2015,96.24,31.48,46.21,15.63,227.74,41.76,13.86834,46.56,143.12,110.06,48.39,197.31,64.55,34.19,17.21,170.5,45.1122,24.71,275.76,9.2,15.6,26.93,36,13.2,6.29,13.74257,4.8,4.35,69.69,28.16,35.5,52,5.75,20.77,26,9.15,397.65,43.99,5,248.01,14.55,65.5,43.49,25.62,10.73,36.66,99.96,86.73,85.44,42.8,31.99,15.43,40.12,34.11,50,26.51,32.59484,20.9,54.51,65.22,12.61,78.08,21.04,19.02,176.2,14.01,9,31.25,14.95,30.15,0.33,45.47,36,18.9,113.87,92.5,18,42.4,37.32,12.62376,1
6/6/2014,5/29/2015,93.38,30.26,46.31,16.2,222.17,41.68,13.3321,46.93,137.03,109.56,47.69,203.34,64.07,34.78,16.61,173.17,45.52195,20.75,271.44,9.2,15.73,25.94,36,13.2,6.25,12.62376,4.68,4.52,73.61,27.31,35.7,51,6.11,20.19,26.1,9.41,390.22,43.98,5.05,254.99,14.65,65.1,43.98,26.44,10.28,35.17,99.93,86.93,84.97,38.61,31.81,14.85,39.9,33.91,50,26.35,31.67337,20.79,54.6,64.69,12.19,72.07,19.26,18.9,167.75,14.31,9,31.01,14.95,28.98,0.326,44.85,36,18.9,116.44,90,18,40.71,38.02,11.76238,1
6/13/2014,6/5/2015,92.46,32.07,45.56,15.99,220.31,40.31,13.44305,45.48,138.23,108.57,46.58,199.98,62.09,33.88,16.59,175.4,44.69268,21.25,269.79,9.2,15.7,25.74,37.75,13.1,6.17,11.76238,4.69,4.24,71.57,27.1,35.7,51,6.11,20.1,27.5,9.3,382.1,43.98,4.83,250,14.55,63.39,43.93,26.89,10.01,35.33,96.69,85.54,84.77,42.5,31.65,14.85,39.5,33.87,50,26.18,31.66356,20.32,53,64.78,12.82,75.49,20.71,18.9,170.69,13.99,9,31.73,15.06,27.97,0.325,46.03,36.05,19.19,116.21,87.5,18.5,44.15,38.99,11.63366,1
6/20/2014,6/12/2015,93.17,30.93,46.77,15.83,221.13,41.02,13.61871,45.79,137.76,108.73,47.64,204.61,62.42,33.68,15.86,178.17,45.1122,19.15,266.73,9.2,15.75,25.06,37.75,12.9,6.39,11.63366,4.97,4.08,70.99,27.74,35.7,50.99,6.11,20.29,27.55,9.3,363.65,43.98,4.93,249,14.55,64.81,45.5,27.46,9.96,36.1,97.01,86.17,88.32,42.5,32.1,14.75,39.99,33.81,50,26,31.4675,20.52,53.5,64.99,12.14,74.65,20.84,18.95,169.64,13.85,9,31.89,15.01,27.7,0.316,48.59,35.85,19.01,119.1,81.5,18.6,44.42,39.44,13.06931,1
6/27/2014,6/19/2015,91.66,30.72,47.48,16.19,215.15,40.81,13.6372,44.78,139.43,107.13,46.98,199.91,61.89,34.15,15.32,177.9,44.91707,20.83,265.86,9.2,15.65,24.89,37.5,12.9,6.33,13.06931,4.97,3.97,70.89,27.96,35.7,50.99,6.11,20.31,26.62,9.8,358.65,43.98,4.77,245,14.61,65.46,45.49,27.52,10,35.6,95.53,87.01,87.9,41,31.99,15,39.85,32.89,50,25.25,31.36947,21.18,55,65.68,12.22,75.2,20.51,18.95,172.46,14.19,9,31,14.95,28.82,0.297,47.93,35.09,18.99,120.55,75.5,18.6,44,39.3,12.39604,1
7/4/2014,6/26/2015,92,31.18,48.47,16.7,224.55,41.39,13.66494,44.85,141.18,108.74,48.07,202.46,61.01,34.09,16.61,185.01,45.25854,20.89,264.24,9.2,15.6,25.22,37.5,12.9,6.03,12.39604,5.02,3.88,72.79,28.34,35.7,50,6.15,20.14,26.99,9.8,363.07,43.98,4.7,244.98,14.65,65.5,45.5,28.06,10.58,35.57,95.76,86.39,92.21,41,32.7,15,40.75,30.99,50,25,31.66356,20.95,54.01,65.78,11.65,76.73,20.59,18.95,174.22,13.95,9,31.47,16.38,29.81,0.297,46.99,35.26,20.18,122.86,73.6,18.7,47,38.59,12.13861,1
7/11/2014,7/3/2015,91.46,30.31,48.67,16.5,224.93,41.39,13.27663,43.96,141.35,111.84,46.48,199.02,59.99,34.34,16.59,183.11,43.0439,20.54,252.06,9.2,15.7,25.4,37.5,12.9,6.11,12.13861,4.96,3.87,70.68,28.89,35.7,50,6,19.9,26.99,9.8,354.96,43.98,4.52,249.99,14.5,69.07,45,27.77,10.42,35.38,97.22,85.72,91.27,41,31.92,15.15,40.48,30.7,50,23.99,31.66356,21.86,54,66.41,11.37,78.53,20.4,19.3,174.64,13.98,9,30.95,16.38,29.18,0.272,46.46,35.25,20.16,122.34,70.25,18.9,47.53,38.34,12.14851,1
7/18/2014,7/10/2015,89.92,32.14,50.38,16.31,231.38,42.58,13.14719,44.7,142.68,115.7,44.23,199.12,61.15,35.8,16.3,186.09,42.98537,21.01,256.78,9.2,15.7,26.53,36,12.9,6.37,12.14851,5.02,3.86,74.24,28.63,35.7,50,6,20,26.7,9.8,361.01,43.98,4.41,249.99,14.55,73.06,45,27.88,11.71,35.92,98.5,89.43,93.16,41,32.49,15,41.09,31.92,50,23.1,31.65376,21.72,53.9,64.92,10.37,82.75,20.02,19.3,174.61,14.22,9,30.8,16.3,29.24,0.263,47.65,34.38,20.92,112,70.25,18.9,46.8,38.92,11.9901,1
7/25/2014,7/17/2015,93.96,32.08,51.39,16.23,238.96,42.5,13.26738,44.33,145.94,122.76,45.27,203.23,60.32,35.63,15.8,193,42.09756,24.37,258.89,9.2,15.71,26.95,37.5,12.9,6.38,11.9901,4.94,3.79,77.65,28.74,35.7,53,6.1,19.95,26.59,9.8,357.24,43.98,4.3,248,14.6,72.88,44.7,27.69,11.58,36.95,98.37,87.22,94.09,41,32.3,15,42.21,32.68,50,23.6,30.37937,21.66,53.9,66.16,10.98,86.35,20.11,19.3,179.83,14.47,9,31.4,16.34,28.95,0.316,46.84,33.94,20.57,113.93,71,19.2,46.99,39.71,11.61386,1
8/1/2014,7/24/2015,95.14,32.72,51.73,15.45,239.21,41.91,12.1764,42.4,143.45,124.67,42.46,210.86,56.94,35.98,15.27,189.12,46.28293,26.92,237.97,9.2,15.63,25.24,37.5,12.9,6.24,11.61386,4.86,3.56,75.93,29.04,35.7,53,6,19.39,26.5,9.8,357.07,43.98,4.39,249,14.51,73.1,44.7,26.73,11.42,36.59,101,84.65,92.98,41,32.3,15.02,42.54,32.25,50,23.86,30.87932,23.1,53.95,65.61,9.92,88.13,20.13,18.9,180.23,14.9,9,30.8,16.34,28.26,0.307,46.3,33.56,22.93,114.36,71,19.4,48.28,38.33,10.9802,1
8/8/2014,7/31/2015,96.97,32.02,52.42,15.67,241.13,43.23,12.69416,45.04,146.1,127.19,44.06,211.11,57,37.37,14.95,188.6,46.03902,26.33,244.57,9.2,15.65,25.31,37.5,12.9,6.51,10.9802,5.96,3.18,76.84,28.92,35.7,57.98,6,20.96,25.99,9.8,351.37,44,4.44,245,14.51,73.15,44.54,27.71,11.51,36.58,100.64,84.8,92.37,41,32.4,15,43.38,31.32,50,23.99,31.08911,22.6,53.8,65.49,9.51,89.62,19.47,19.2,185.51,14.74,9,30.94,16,28.65,0.307,46.12,32.24,20.98,112.42,71,19.5,52.1,39.14,11.20792,1
8/15/2014,8/7/2015,95.2,33.82,52.37,15.66,252.34,43.54,12.74038,44.15,148.26,135.01,42.75,216.55,58.56,38.63,15.29,192.87,45.31707,25.64,240.1,9.2,15.69,26.49,37.5,12.26,6.49,11.20792,6.41,3.11,77.88,29.18,35.7,57.95,6,20.95,25,9.8,331.25,44,4.45,245,14.52,72.67,44.5,28.02,12.16,36.49,99.01,85.1,92.02,41,32.18,15,43.88,32.1,50,24,31.18812,23.4,53.5,63.61,9.59,86.57,19.19,19.2,184.75,14.48,9,30.44,16,28.61,0.286,47.76,32.32,20.6,107.29,71,19.5,52.29,40.22,11.0297,1
8/22/2014,8/14/2015,93.14,32.84,51.55,15.16,254.71,41.8,12.23188,43.79,149.13,135.12,41.4,220.95,60.47,37.09,14.68,189.79,43.42439,23.08,240.03,9.2,15.43,26.03,40,12.26,6.35,11.0297,6.28,2.81,77.59,27.52,35.7,58,6,21.14,24.5,10.1,283.75,44,4.15,244.98,14.52,70.55,44.49,27.02,12.03,35.38,96.28,82.99,91.21,41,31.71,15,42.52,32.8,50,22.81,29.90099,23.69,53.9,62.43,10.01,87.75,19.3,19.2,180.03,14.77,9,30.4,16,27.66,0.289,47.99,32.3,19.92,105.52,71,19.7,51.12,38.97,9.83168,1
8/29/2014,8/21/2015,91.77,32.04,49.01,15.04,240.14,40.36,11.04845,41.65,142.64,127.4,40.22,215.14,58.37,35.98,13.3,186.12,40.8,21.76,242.2,9.2,15.24,25.92,41,12.1,6.12,9.83168,5.89,2.74,76.43,26.07,35.7,58,6,20.25,24.78,10.1,280.59,44,3.45,244,14.5,68.17,44.7,26.67,10.6,34.17,90.91,77.03,89.06,41,31.16,15,42.43,31.81,50,21.53,29.70297,23.27,53,59.35,9.6,83.91,17.54,19.2,181.69,14.24,9,29.7,15.1,26.19,0.271,45.83,32.06,18.75,102.14,70.98,19.7,50.53,38.01,9.90099,1
9/5/2014,8/28/2015,93.72,32.78,50.7,15.41,243.86,41.4,11.8713,40.99,146.59,134.76,41.85,216.97,57.84,37.12,13.81,192.77,41.29756,22.94,245.83,9.2,14.9,25.41,41,12.1,5.95,9.90099,6.68,2.47,76.78,25.44,35.7,54.5,6,19.64,25.5,10.1,286.05,44,3.26,242.49,14.01,71.89,44.99,26.66,10.11,35.2,94.2,79.85,89.05,41,31.99,15.68,40.96,31,50,22.99,29.50495,23.19,54,61.15,9.69,85.67,16.66,19.2,179.35,13.18,9,30.97,15.1,26.61,0.273,45.91,32.68,19.7,101.13,74,20,51.78,39.8,9.40594,1
9/12/2014,9/4/2015,95.16,33.03,50.51,14.93,246.45,42.3,11.57544,42.88,143.77,140.59,40.47,223.89,55.06,38.47,14.02,209.95,40.93659,21.78,232.36,9.2,14.74,25.23,42,12.1,5.78,9.40594,6.88,2.32,82.94,25.9,35.7,57,6.09,19.3,24.5,10.1,280,44,3.45,240,14.01,72.07,45.8,26.76,11,34.51,97.59,77.62,89.32,41.2,32.15,15.52,42.77,31,50,24,28.21782,23.19,52.7,61.65,9.02,87.94,17.35,19.2,180.54,12.9,9,30.3,14.5,25.66,0.26,42.28,33.87,20.02,97.54,74,19.85,61.12,40.87,10.12871,1
9/19/2014,9/11/2015,94.55,33.07,49.73,14.76,250.17,41.83,11.94527,43.14,145.05,145.91,42.31,227.73,57.72,38.03,14.21,210.38,40.8,20.94,233.19,9.2,15.22,26.34,43,12,5.73,10.12871,7.4,2.29,87.1,26.11,36.2,56.7,6.09,19.5,25.04,10.15,282.16,44,3.64,235,14.01,74.14,46.1,27.14,11.98,34.52,97.94,76.62,92.21,41.2,32.4,15.4,43.07,30.98,50,24.48,29.70297,23.48,51.5,61.96,9.19,85.66,17.01,19.2,183.13,13.4,9,30.8,14,25.11,0.271,44.71,36.01,19.98,96.7,74,20.5,62.98,39.41,10.33663,1
9/26/2014,9/18/2015,94.76,34.35,51.3,14.87,262.32,42.53,11.88979,44,150.14,147.99,41.58,227.05,57.82,38.52,15.15,205.89,41.48293,21.81,239.89,9.2,15.19,26.56,43,12,5.86,10.33663,7.9,2.66,86.25,27.08,36.2,56.7,6.09,19.78,24.26,10.18,276.64,44,3.6,235.01,14.01,73.66,46.1,26.99,12.15,36.55,97.89,80.93,91.61,41.2,32.29,16,44.16,31.26,50,23.52,30.19802,23.49,52,61.54,9.41,86.48,16.5,19.2,187.48,12.74,9,30.3,14,25.63,0.283,44.39,36.56,19.79,96.49,75,20.5,66.38,41.33,10.17822,1
10/3/2014,9/25/2015,93.24,33.2,49.61,14.29,258.33,41.5,10.94675,43.93,148.32,146.08,40.68,235.08,58.37,38.14,16.76,212.63,40.78049,22.42,222.39,9.2,15,26.07,43,12.3,6.12,10.17822,7.89,2.5,89.89,26.87,36.2,56,6.09,19.91,25.13,10.4,280.83,44,3.96,235.01,14.01,71.66,46,27.14,11.83,33.97,95.93,80.27,93.87,41.2,32,16,42.95,31.68,50,23.38,30.69307,22.83,51,61.55,9.06,84.66,16.18,19.2,181.24,12.34,9,30.64,14,25.02,0.272,43.61,35.98,19.29,91.9,75,20.5,39.92,40.18,9.75248,1
10/10/2014,10/2/2015,94.73,34.15,52.32,14.19,260.55,42.54,11.05769,44.31,150.39,146.73,40.9,243.54,58.72,38.12,12.6,220.29,40.83902,21.38,223.7,9.2,15.3,27.26,43,12.29,6.21,9.75248,7.72,2.81,84.49,26.63,36.2,53.25,6,20.14,26,10.15,287.4,44,4.3,235.01,14.01,76.02,46,27.72,12.84,33.79,97.37,83.71,92.52,39.5,31.45,17.5,43.87,32.61,50,24.05,30.27723,23.4,49.99,59.87,8.76,84.31,16.27,19.99,185.89,11.8,9,29.91,14,24.8,0.313,43.71,35.98,19.79,87.33,75,20.5,37.72,41.31,9.65347,1
10/17/2014,10/9/2015,97.08,36.16,54.39,14.7,260.98,44.25,11.93602,47.17,153.71,147.73,45.28,251.52,65.03,39.29,13.18,239.19,43.90244,23,249.88,9.2,15.26,27.71,43,12.29,6.55,9.65347,7.58,3.47,82.06,26.56,36.2,55.83,5.9,21.06,25.74,10.15,326.34,44,3.95,235,14.1,79.89,45.99,28.37,13.29,34.24,98.19,83.34,94.41,39.5,31,17.38,45.08,31.2,50,25.79,31.67327,23.8,50,58.91,9.56,84.13,17.76,19.98,189.68,12.34,9,30.99,13.39,26.5,0.314,47.57,38.04,19.51,89.6,75,21,39.74,41.48,9.33663,1
10/24/2014,10/16/2015,101.24,34.99,54.48,14.26,264.04,44.88,11.94527,47.85,158.45,147.17,42.95,246.59,64.16,38.62,12.84,242.16,43.65854,24.32,248.61,9.2,14.81,28.19,43,12.9,6.38,9.33663,7.58,3.17,80.85,28.32,36.2,55.83,6,20.33,25.69,10.1,320.49,44,3.73,236,14.71,77.93,47,29.08,13.52,32.21,102.05,88,91.55,39.5,31,17.38,45.99,30.98,50,25.5,31.84158,23.1,49.51,58.86,9.93,84.54,17.25,19.98,197.63,12.1,9,31.09,13.1,27.57,0.349,47.15,37.71,19.04,88.29,75,20,39.51,42.57,9,1
10/31/2014,10/23/2015,101.97,34.94,55.76,14.33,262.38,47.34,10.7341,47.66,166.15,145.52,41.78,250.48,63.53,40.21,12.54,240.41,43.23902,23.23,248.7,9.2,14.89,29.25,43,12.9,6.26,9,7.21,2.98,81.7,28.23,36.2,55.83,6.05,22.5,25.59,10.1,324.05,44,3.75,235,14.99,75.44,47,29.31,13.57,34.43,105.64,90.91,94.16,39.5,32,17.38,47.23,30.7,50,25.5,34.14851,23.49,50,59.85,9.38,87.51,19.18,19.98,203.3,12.31,9,32.05,13.1,28.01,0.35,46.41,39.07,19.49,94.38,75,22,39.51,43.94,9.12871,1
11/7/2014,10/30/2015,105.75,34.41,54.28,14.75,255.82,46.87,9.6801,45.7,163.17,148.77,40.24,254.9,59.86,39.86,12.13,229.39,41.79512,21.73,219.6,9.2,15,29,43.5,12.38,6.19,9.12871,7.12,2.65,75.38,27.53,36.2,55.4,6.05,22.39,25.49,10,329.04,44,3.7,235.01,14.75,73.64,47,30.43,12.96,33.21,107.17,88.95,89.11,39.5,32.21,17.5,45.68,30.01,50,30.22,34.75248,22.64,50,62.95,8.71,84.96,19.51,19.98,207.11,12.4,9,31.66,13.1,30.35,0.315,45.3,39.91,20.05,96.11,73,21.13,47.69,43.58,9.0099,1
11/14/2014,11/6/2015,104.63,34.35,56.92,14.27,268.61,47.19,9.67086,46.52,167.39,155.65,39.79,259.41,57.9,40.9,11.15,227.04,41.5122,20.59,223.19,9.2,14.75,28.85,48.5,12.38,6.4,9.0099,7.19,2.84,76.35,27.14,36.2,54.01,6.05,22.52,25.42,10,356.89,44,3.68,235,14.73,76.73,47,31.65,13.8,34.07,106.43,94.69,89.96,39.5,32.2,16.8,46,30.7,50,29.91,33.92079,22.14,49,62.25,8.76,87.87,19.2,19.98,211.36,12.06,9,31.32,13.1,31.43,0.313,42.4,38.85,19.98,97.77,73.5,21.13,53.79,45.98,8.91089,1
11/21/2014,11/13/2015,103.48,33.77,55.98,13.4,258.92,46.9,8.6446,47.3,160.78,154.59,38.08,257.4,57.05,41.02,10.91,226.35,39.45366,19.02,204.81,9.2,14.7,28.64,48.5,12.3,6.33,8.91089,7.41,2.69,71.7,26.08,36.2,52.5,6,22.77,24.75,10,362.02,44,3.58,234.99,14.5,73.51,45.5,32.69,14.08,32.63,106.73,89.87,89.74,39.5,32.3,16.81,45.49,30.22,50,29.48,34.17822,22.78,49.2,61.93,8.07,84.36,17.41,19.98,208.81,12.03,9,31.5,13.1,31.27,0.288,38.83,39.22,19.93,93.06,73.5,22,54.35,45.99,8.91089,1
11/28/2014,11/20/2015,105.99,35.02,59.04,14.13,264.72,49.04,9.45821,47.08,164.6,160.14,37.79,255.31,57.81,41.17,11.52,229.57,41.88293,19.39,206.23,9.2,14.8,37.76,50,12,6.3,8.91089,7.9,3.02,71.98,25.75,36.2,52.13,6,23.02,24.99,10,356.61,44,3.75,234.99,14.5,75.81,45.5,33.56,14.21,32.78,106.51,93.84,89.99,39.5,31.99,17.25,45.85,30.13,50,29.5,34.91089,21.65,49,62.75,8.59,87.57,17.38,19.98,210.55,12.21,9,31.13,13.1,32.51,0.282,38.56,39.48,19.9,96.15,73.5,24,53.28,46.05,8.9802,1
