Fecha,BMV: AC *,BMV: ALFA A,BMV: ALSEA *,BMV: AMX L,BMV: ASUR B,BMV: BIMBO A,BMV: CEMEX CPO,BMV: CHDRAUI B,BMV: FEMSA UBD,BMV: GAP B,BMV: GMEXICO B,BMV: GRUMA B,BMV: ICH B,BMV: KIMBER A,BMV: LAB B,BMV: LIVEPOL C-1,BMV: MEXCHEM *,BMV: OHLMEX *,BMV: PE&OLES *,BMV: ACCELSA B,BMV:ACTINVR B,BMV:AEROMEX *,BMV:CIDMEGA *,BMV:CIE B,BMV:ARA *,BMV:AUTLAN B,BMV:AXTEL CPO,BMV:AZTECA CPO,BMV: Bachoco B,BMV:BOLSA A,BMV:CERAMIC B,BMV:CMOCTEZ *,BMV:CMR B,BMV:CULTIBA B,BMV:CYDSASA A,BMV:DINE B,BMV:ELEKTRA *,BMV:FINAMEX O,BMV:FINDEP *,BMV:FRAGUA B,BMV:GBM O,BMV:GCARSO A1,BMV:GCC *,BMV:GENTERA *,BMV:GFAMSA A,BMV:GFINBUR O,BMV:GFINTER O,BMV:GFNORTE O,BMV:GFREGIO O,BMV:GIGANTE *,BMV:GISSA A,BMV:GMD *,BMV:HERDEZ *,BMV:IDEAL B-1,BMV:INVEX A,BMV:KUO B,BMV:LAMOSA *,BMV:MASECA B,BMV:MEDICA B,BMV:MEGA CPO,BMV:MFRISCO A-1,BMV:OMA B,BMV:PAPPEL *,BMV:PASA B,BMV:PINFRA *,BMV:POCHTEC B,BMV:PROCORP B,BMV:RASSINI A,BMV:RCENTRO A,BMV:SANMEX B,BMV:SARE B,BMV:SIMEC B,BMV:SORIANA B,BMV:SPORT S,BMV:TLEVISA CPO,BMV:VALUEGF O,BMV:VASCONI *,BMV:VITRO A,BMV:WALMEX *,BMV:AUTLAN B2,MXN
11/22/2013,130166.4381,193872.25,26616.27524,1074483.45,48843,191655.2268,157954.3466,39510.96644,426130.9665,34732.08672,303537.15,39657.12569,32530.77374,120698.9358,38928.98269,192819.8917,110679.6543,56832.99871,127494.3216,1701.16704,7480.8,12855.3282,1642.751256,5135.014856,7696.758034,2395.682192,4961.578604,18756.35348,0,17973.49659,4611.527802,35212.472,1246.813576,18354.60848,11683.6107,3188.144663,120937.0616,2444,2835.91278,22489.35761,14100,152065.7309,12955.58347,39401.65684,10558.08649,221811.09,15893.64444,235767.05,23106.04151,27838.36552,8189.17852,696.87527,19004.89947,83893.49493,6637.274725,11972.02931,9926.010149,21582.5175,4174.320055,37803.95036,69972.57482,17270.24822,9551.233649,2491.15041,58143.63684,2318.071608,314.0179245,1195.96584,2628.001644,235623.6313,250.8826807,0,77130,1577.019996,182622.0987,13520,1540.108683,11580.75685,593349.2914,2390.326546,0
11/29/2013,132096.2592,197574.85,27159.60488,1083028.05,52188,191890.3866,164797.0995,39954.36835,450641.8164,36501.26729,302447.25,39812.91536,33072.44774,122046.6518,40281.84874,200792.5366,115607.518,58651.79324,133524.0287,1701.16704,7501.58,13005.3904,1642.751256,5258.076214,7279.306751,2390.326546,4861.344693,18726.48667,0,18530.90625,4611.527802,35890.31209,1224.325956,18706.20184,11518.30444,3431.050923,111608.1124,2444,2902.017973,22218.79267,14250,160080.0368,13241.56401,40974.41205,10404.37059,230811.54,16023.2122,248581.6826,23955.38366,27838.36552,8367.20414,723.7547447,19885.83551,87696.11645,6676.317518,12185.97812,9926.010149,21564.1494,4106.515093,37752.39952,74070.64123,17932.79992,9243.877618,2504.3311,58607.29615,2333.734254,314.0179245,1195.96584,2684.95524,253539.7138,244.0091826,0,76122,1574.603725,191469.8368,14475.2,1514.005146,11360.50222,611532.8609,2649.971272,0
12/6/2013,131388.6581,199323.3,27414.07573,1025352,51279,192548.834,169815.0916,40764.05881,433537.8949,37412.34231,309142.35,39419.1137,35295.47784,120479.5402,40376.23475,205262.0496,119994.7892,58617.14954,129700.312,1708.727782,7532.75,12969.6613,1642.751256,5314.013195,6966.218288,2649.971272,4786.16926,19413.42319,0,18572.41548,4587.128184,35432.54995,1311.77781,18368.95923,11541.91962,3339.961075,116571.5309,2697.5,2908.628492,22117.4538,14880,159873.9547,13301.4204,40378.4206,10474.64072,225944.63,15888.24579,255016.7362,25034.27773,32809.50222,8438.414388,914.8976759,19726.0579,87018.12966,6676.317518,12836.92877,10377.19327,20204.91,4191.5795,37632.11422,68750.79105,18196.22409,9136.592965,2524.102135,58386.86795,2323.29249,355.49199,1195.96584,2798.862432,251300.2035,241.2597833,0,81288,1535.137953,176739.5484,16600,1531.407504,11592.3492,613827.8745,2698.153158,0
12/13/2013,133221.9882,189552.55,27427.83091,1024639.95,50082,181355.2281,168674.6328,41930.39864,438082.2422,36305.28022,313346.25,41375.13954,34870.80542,118473.6373,39495.29871,199973.7969,119641.3208,57993.56284,130344.2227,1786.225392,7350.925,12891.0573,1622.879265,5202.139233,6653.129826,2698.153158,4761.110782,19562.75721,0,18145.4634,4587.128184,34851.54416,1459.19665,18878.41084,11689.5145,3613.230618,113295.0104,2730,2882.186415,21646.17887,14475,163583.4334,13298.09504,39484.43343,10325.3167,228011.4,15718.18811,261923.3239,24621.08426,32809.50222,8438.414388,918.8798203,19294.22651,86959.17429,6676.317518,13151.02383,10377.19327,18395.65215,4418.41792,37984.3783,68216.26065,17833.01804,9098.898358,2425.24696,58527.48594,2271.08367,357.0719544,1195.96584,2782.589976,243292.2575,239.1977339,0,80064,1530.30541,182932.9651,18544,1531.407504,12558.3783,605707.0571,2591.083502,0
12/20/2013,125760.013,193820.825,27833.60875,1037675.96,50889,181308.1962,173008.4563,40850.81136,444845.0899,36209.93516,337401.9,42067.53807,34749.47045,115057.334,37387.34464,197074.6534,116397.6377,56088.15904,127104.7953,1786.225392,7298.975,12948.22385,1639.439258,5174.170743,6590.242823,2591.083502,5061.812516,19532.8904,0,17789.67,4684.726656,35265.29071,1454.199401,19050.61983,11695.41829,3643.5939,108269.905,2730,3139.996668,22137.13125,15300,156004.1898,13298.09504,40063.86956,10369.23553,228944.78,16077.19876,251105.7769,25555.68855,32799.55995,8438.414388,892.9958817,18832.16692,85485.28998,7027.70265,12978.04394,10384.41152,18221.1552,4530.604313,38585.80479,66179.95436,17513.71602,8922.02366,2497.740755,57889.00428,2289.356757,355.49199,1195.96584,2847.6798,252793.2104,233.0115856,0,79614,1522.251171,183219.9188,20280,1531.407504,12964.11052,604471.2805,2671.385744,0
12/27/2013,130504.1568,194232.225,27696.05694,1078031.46,49053,186293.5837,175061.2288,43723.28465,456152.2849,36485.37645,336156.3,42340.16999,37766.98379,115170.1362,37146.13597,200309.346,115565.9372,56451.91795,129100.1236,1786.225392,7413.265,12898.20311,1639.439258,5034.32829,6550.9372,2671.385744,5851.154566,21563.83314,0,18222.55197,4684.726656,35168.45641,1366.747547,18734.90334,11778.07142,3643.5939,107344.1766,2730,3100.333552,23416.1655,15750,158935.136,13301.4204,40808.85887,10645.92415,240212.01,16330.93561,249607.9627,25349.09181,32799.55995,8189.17852,888.0182012,20650.17707,86546.48668,7027.70265,12946.17923,10377.19327,18184.419,4561.42475,38199.17348,68241.71448,17608.34634,9101.797943,2484.560065,59101.35934,2346.786459,355.49199,1193.474245,2847.6798,241663.5227,233.6989354,0,81856.84054,1518.224052,187045.9677,19920,1531.407504,12944.78994,602180.5401,2724.553084,0
1/3/2014,129249.773,190169.65,28163.7331,1049867.41,46188,181496.324,170432.8814,43838.95471,442376.1138,35012.82496,329616.9,44975.61188,35588.0591,114804.9994,36936.38929,198242.364,112056.0074,56625.13648,130181.2576,1786.225392,7376.9,12926.78639,1639.439258,5394.32829,6745.885863,2724.553084,5637.26568,20876.89663,0,18032.79549,4684.726656,34332.1602,1399.229664,18404.83611,11807.5904,3819.942951,100690.759,2730,3212.71238,22932.1318,15690,159072.5241,13301.4204,39832.09511,10366.57808,236411.82,16349.83091,255876.5519,25349.09181,32809.50222,8367.20414,877.0673041,20326.30353,88344.62554,7026.62265,12909.76241,10367.4415,18505.86075,4684.7065,37967.19469,65925.41607,17369.21081,9301.869322,2484.560065,58706.10879,2310.240285,359.77203,1123.709571,2847.6798,235420.0394,227.4979252,0,81370.88304,1519.834899,186997.6675,17920,1531.407504,14883.86141,586104.4316,2716.52205,0
1/10/2014,127336.0337,192483.775,29277.90276,1013227.742,45957,172513.2201,183864.3901,40551.99702,451464.8085,37200.4644,336934.8,45161.69399,37089.94049,117306.879,35971.55459,194819.7639,115668.01,58391.96545,131488.9529,1786.225392,7444.435,13948.63849,1655.99925,5334.391309,6745.885863,2716.52205,6393.030968,21563.83314,0,17671.0722,4717.25948,34332.1602,1374.24342,19409.38856,11807.5904,3819.942951,101653.7849,2730,3047.449397,23320.812,15495,155523.3315,13334.67395,39335.43557,10256.71609,238411.92,17443.05883,258983.129,26204.99258,32411.81128,8192.739032,894.9869539,20511.99103,88727.83546,7026.62265,13059.98179,10367.4415,18726.27795,4746.347375,39135.68043,65416.3395,17727.91411,9240.978032,2464.78903,62692.81871,2293.272419,359.77203,1195.96584,2847.6798,228701.5085,230.2471449,0,78635.12232,1517.418628,197136.6714,16720,1531.407504,14773.01943,590511.2318,2879.783688,0
1/17/2014,121948.6162,189603.975,29271.02517,1015289.396,45963,170067.5583,186008.8735,40041.1209,441338.4281,37083.93155,337324.05,46118.06946,35618.53205,113831.8811,36191.7886,191021.349,110354.9942,61180.78374,131890.4034,1786.225392,7454.825,14212.31847,1655.99925,4978.391309,6614.417987,2879.783688,5959.395147,21666.19391,0,16633.34145,4717.25948,34235.3259,1446.703528,18648.79885,11807.5904,3624.985735,103154.3705,2697.5,3034.228359,21377.411,15495,156416.3541,13567.44881,39597.65841,9623.910981,232544.96,18514.69212,250190.4063,25539.29198,32411.81128,8491.822074,1491.305161,19989.47504,89877.46522,7026.62265,13037.22127,10367.4415,18551.781,4690.870588,39505.12813,61089.18864,17959.07845,9606.325768,2438.42765,62113.7729,2375.50131,359.68203,1245.79775,2847.6798,231551.7943,261.1758658,0,74189.71725,1546.413888,191373.6998,17280,1531.407504,14205.50848,576409.4711,2903.868678,0
1/24/2014,117783.4189,186364.2,27840.48634,1001006.925,46131,162589.4771,188040.5935,37621.68871,435684.8306,37772.53476,324245.25,45555.49565,33977.74533,106888.7036,35835.21925,186095.4893,105819.0095,59258.05809,122036.9795,1786.225392,7428.85,13715.00183,1556.639295,4614.800933,6812.969332,2903.868678,6504.537323,22233.21551,0,15506.66235,4717.25948,33980.03548,1424.215908,17995.83975,12067.35739,3655.4478,99880.70465,2696.85,3073.891475,21571.7511,15705,151836.7507,13564.12345,39843.70849,9329.480828,221211.06,19073.45306,246889.6681,23450.36941,32411.81128,8548.790272,1458.128183,19190.58697,89287.9115,7026.62265,12832.37667,10367.4415,18267.07545,4943.598175,41257.85673,57551.10646,16906.88211,9249.676788,2438.42765,61289.03517,2271.08367,359.68203,1345.46157,2847.6798,222661.617,241.9313283,0,70913.99465,1566.549486,184271.6145,16960,1531.407504,14418.32508,559839.9022,2842.31274,0
1/31/2014,118088.9739,193872.25,27441.5861,1002257.508,45255,167104.545,186573.2181,38228.95655,433609.4594,38424.05934,337012.65,47057.13496,34921.21477,106625.8401,34702.58721,188336.9568,97524.0063,57023.53909,124469.5311,1786.225392,7475.605,13891.8415,1523.51931,4502.926971,6904.949359,2842.31274,6715.160436,24799.73435,0,16052.21223,4554.59536,34332.1602,1424.215908,16790.3768,13372.09613,3655.4478,96860.60888,2696.85,2908.628492,22057.60135,15660,159942.6487,13564.12345,39368.01168,9285.536029,222344.45,19135.53761,234158.2495,24001.29404,32411.81128,8545.22976,1468.081277,18098.05355,88993.13464,7026.62265,12641.18836,10367.4415,18065.02635,5302.348068,41455.46829,53656.67069,16518.29007,9043.806239,2372.5242,61809.72213,2060.94317,359.68203,1320.545615,2847.6798,203320.3915,248.8043774,0,69078.15012,1587.490507,186088.9831,16963.2,1531.407504,14409.45773,564021.4704,2550.587006,0
2/7/2014,114020.2676,187598.4,26038.55763,995089.359,43956,166493.1296,192893.9048,34797.41128,433430.5481,37348.77894,339970.95,46057.48458,33580.43515,101716.6738,35573.03591,186310.2406,99729.00578,57040.86094,124417.8593,1786.225392,7434.045,13910.32188,1523.51931,4642.769423,7637.989908,2550.587006,6393.030968,23904.43708,0,14818.79511,4554.59536,34024.05107,1424.215908,16158.94382,13401.6151,3503.137475,95709.42434,2696.85,2941.681089,21863.26125,15630,160125.8329,13564.12345,38498.63476,8419.823488,219277.63,19273.20335,237930.5217,23948.82503,34797.9569,8723.25538,1410.021565,16966.65531,90113.28671,7026.62265,12404.47904,10367.4415,17559.9036,5177.8335,40759.53193,52383.97926,16801.23304,8788.642741,2372.5242,61289.03517,1878.2123,359.68203,1333.003593,2684.95524,189815.4656,260.4885609,0,66339.87348,1581.047116,187332.4459,16003.2,1531.407504,14409.45773,526008.0719,2906.547492,0
2/14/2014,116786.3446,174845,28713.94034,986808.649,43815,168139.2481,195151.2835,35501.07084,429065.112,37735.45613,342540,46585.43846,35962.86409,105562.7085,36695.18062,191960.8862,100925.9895,57854.98802,142745.4661,1786.225392,7532.75,13836.76754,1556.639295,5090.265271,7797.202538,2906.547492,6380.641374,24919.10732,0,14949.25269,4554.59536,33011.6925,1441.706279,15462.93248,13572.82516,3594.52367,100068.9752,2696.85,3139.996668,21863.26125,15630,159026.7281,13564.12345,38334.60137,9035.050674,215944.13,19346.08521,240704.2512,24808.00511,34300.84323,8830.070752,1365.232645,17264.61897,90761.79581,7026.62265,12404.47904,10367.4415,17523.1674,5239.474375,41223.48951,66230.86202,17271.47627,8858.232786,2372.5242,64325.7423,1917.368915,359.68203,1395.29348,2684.95524,195583.9013,306.5379899,0,72318.07666,1577.019996,184439.0037,15200,1531.407504,14520.29971,541046.1067,2836.96052,0
2/21/2014,116384.2985,162732.4,28335.67286,933347.774,42765,164658.8832,198424.5882,34141.94758,422445.3934,37062.74376,325568.7,46511.87112,34950.0714,103280.1026,35038.18189,192390.389,98468.99685,58461.25286,138671.3397,1786.225392,7662.625,13906.63385,1589.75928,5079.077875,7217.081795,2836.96052,6070.901501,23068.8263,0,14498.58105,4871.790394,33892.0043,1441.706279,15534.68623,13578.72896,3655.4478,96413.26904,2668.9,3358.143804,22251.94145,15585,158431.3796,13564.12345,38203.37467,7909.781103,213344,19567.43012,241980.1668,24099.67344,34797.9569,8919.083562,1408.362716,17124.48,90968.13961,7026.62265,12352.20082,10096.98379,17431.3269,5177.8335,41764.77334,57602.01412,16570.18147,8661.060992,2372.5242,66036.02791,1931.72634,359.68203,1395.29348,2684.95524,201555.9288,316.1602586,0,70949.5974,1574.603725,182478.1586,15440,1531.407504,14409.45773,506849.9299,2788.785132,0
2/28/2014,111720.564,163850.82,28253.14177,897594.324,44340,163436.0523,195715.6281,37255.40017,406092.8994,37435.50419,317083.05,45196.31392,35339.03893,100153.2451,32846.32915,184162.7269,90656.99318,57751.0569,127927.5701,1786.225392,8306.816,13926.75306,1576.511286,5079.077875,6574.268242,2788.785132,5810.720008,22919.61009,0,14208.01644,4871.790394,33892.0043,1436.70903,14257.46953,13420.75306,3533.59954,89798.41597,2665.925203,3206.101861,22398.66823,15540,158156.6034,13407.83176,36973.1243,8032.753824,211611.4671,19567.43012,238623.954,22676.45147,31815.27488,9257.33224,1335.373365,15046.56,88285.67017,7026.62265,12374.90707,10096.98379,17082.333,5054.55175,42256.35419,57322.02201,16291.49398,8176.830264,2372.5242,64990.85337,1917.368915,359.68203,1614.553884,2684.95524,198434.1872,246.0551578,0,69131.76145,1592.552853,186280.2851,15595.2,1530.191344,14498.13131,494847.6889,2927.956372,0
3/7/2014,115194.2421,159149.145,27592.89309,903420.334,46293,163671.2121,192893.9048,38527.77088,400188.826,36556.0937,313735.5,47039.825,32713.69515,104843.5313,34985.74522,176015.5966,89417.99265,59240.73623,125657.9836,1776.774464,8249.92,14105.11824,1655.99925,5079.077875,6626.087174,2927.956372,5439.032161,24322.24247,0,15500.73246,4871.790394,33627.91076,1436.70903,14171.36503,13244.1642,3533.59954,91614.19248,2665.925203,3159.828225,22348.1398,15720,150119.3995,13500.94171,39105.55827,7580.389885,205811.1528,19726.69049,231828.3166,23109.32083,30025.66567,9118.472256,1400.068472,15547.68,89464.77762,7026.62265,12370.36582,10096.98379,17348.67045,5054.55175,46104.86948,53274.86326,16852.02212,7817.281699,2425.24696,65089.66987,1823.393039,359.57853,1614.553884,2684.95524,203320.3915,254.3028167,0,70535.55638,1565.150628,195582.343,14916.8,1530.191344,14187.77376,514458.8542,2879.783688,0
3/14/2014,119761.4856,154394.415,28617.65407,915003.232,44331,152994.9577,180026.8728,38547.04923,393569.1074,37045.82529,291470.4,46226.25673,29993.3366,98589.81634,32689.01914,177867.8272,88787.99895,57058.18279,126564.2283,1776.774464,8249.92,14271.2142,1655.99925,5079.077875,6650.577519,2879.783688,5154.071478,21069.32906,0,13870.01271,4871.790394,32571.5366,1436.70903,14458.38002,13479.61601,3411.75128,90115.62015,2665.925203,3120.16511,22735.8483,15510,144417.7932,13500.94171,37481.62779,7303.701263,194010.5133,19294.79797,223507.1279,23479.88323,30025.66567,9004.53586,1400.068472,15020.64,88963.65695,7026.62265,12379.44832,10096.98379,17431.3269,5054.55175,43510.55783,54980.26978,17680.10796,7576.616128,2425.24696,65925.80951,1856.023551,359.57853,1940.952895,2684.95524,186082.9484,248.1170725,0,65639.52512,1573.210106,195343.2155,14400,1530.191344,14187.77376,507330.0482,2874.428764,0
3/21/2014,122366.7441,177448.32,32524.12547,933230.779,47067,167951.1202,193345.3541,37631.32788,419189.2075,38314.91468,304315.65,45728.59528,32548.26869,109658.8918,33685.31584,191115.3027,97481.9895,59535.20773,132017.5956,1776.774464,8249.92,14578.04531,1689.119235,5593.6981,7019.917168,2874.428764,6008.953527,23188.19927,0,14806.93533,4871.790394,33443.04528,1436.70903,15061.1115,13538.47896,3411.75128,92092.79716,2665.925203,3133.386148,22955.45261,15465,157011.7026,13500.94171,38547.84477,7786.808382,212144.8294,20317.84336,233714.4527,24466.95653,31815.27488,9435.35786,1400.068472,15901.92,88875.22389,7026.62265,12842.65585,10106.48117,17899.71345,5301.11525,47024.04612,62412.78773,18301.89865,8214.524872,2425.24696,66408.49011,1922.589797,359.57853,2167.688085,2684.95524,205831.3576,272.8600493,0,67421.34935,1607.059913,199767.0734,14400,1530.191344,14719.81528,528575.7168,2890.458615,0
3/28/2014,124409.1382,169489.845,32592.90138,880751.19,48000,166163.9058,186121.7688,36484.2664,435255.4435,40226.44767,314903.25,46576.78348,31560.25014,108625.336,34796.97322,190028.1238,95046.00525,59379.31106,131830.782,1776.774464,8634.432367,14535.23166,1722.23922,5090.265271,7785.185675,2890.458615,5587.7073,23874.59384,0,14771.35599,4871.790394,33443.04528,1424.215908,16266.57444,14127.10848,3576.246431,95277.65071,2665.925203,3106.944071,22911.72609,15525,157423.8669,13500.94171,39187.57496,8485.117763,221211.9874,20763.23251,238485.2676,25250.71241,31815.27488,9438.918372,1375.185738,16973.28,89906.94291,7026.62265,13047.01211,10106.48117,18551.781,5301.11525,45383.27286,63354.57939,18465.98793,8026.051834,2425.24696,67005.18976,2012.650011,359.57853,2192.60404,2686.582486,212414.1607,251.5535971,0,71399.35845,1611.8956,205601.7832,14880,1530.191344,14187.77376,544216.9849,3232.656673,0
4/4/2014,122222.0076,171492.3,32929.90331,939998.78,47718,166210.9378,198988.9328,36821.63742,423447.2968,40110.59719,317939.4,47026.84252,30554.81395,114097.2513,33695.80318,188873.8352,96285.00578,58651.79324,126572.1778,1776.774464,8658.350462,14834.92716,1689.119235,5034.32829,7745.80025,3232.656673,5885.057578,23844.7506,0,15008.55159,4871.790394,33187.75486,1419.218659,16209.17145,14333.12881,3655.4478,93833.36841,2655.536795,3106.944071,22911.72609,15570,157080.3966,13500.94171,38055.74462,8559.779772,223212.0958,20644.46207,235073.5802,24808.00511,31815.27488,9435.35786,1303.855235,16200,90349.1082,7026.62265,12638.29958,10106.48117,18368.1,5486.037875,45632.3955,63558.21001,19363.47466,8040.54976,2425.24696,68430.42777,2105.320667,359.57853,2367.015725,2686.582486,210242.5143,260.4885609,0,71094.17691,1587.717166,211149.5401,14480,1530.191344,14937.06556,540989.1201,3497.582406,0
4/11/2014,125518.7854,172827.27,31953.28546,907666.65,48315,169220.9831,189507.8368,38691.63681,431534.0882,39952.61926,322143.3,46741.22813,31769.17194,112783.9916,33664.34118,191611.9152,98385.0063,56607.81462,130654.2538,1776.774464,8670.30951,15077.5378,1920.95913,5185.358139,7415.697264,3497.582406,5674.434464,24053.65329,0,15506.66235,4871.790394,33187.75486,1416.720035,15914.98108,14421.42324,3655.4478,89802.6671,2665.925203,3173.049264,22930.1884,15525,156118.6799,13500.94171,37268.38439,7971.267464,232745.9457,21130.34115,232161.1642,23981.61816,31825.21715,9399.752736,1343.667609,16174.08,89818.50985,7026.62265,12397.61332,9745.535411,18349.7319,5301.11525,49661.30994,64525.4555,19697.05379,7860.775477,2425.24696,68753.48172,2197.991322,359.57853,2342.09977,2686.582486,205559.9018,245.3678529,0,73146.00885,1603.030174,203210.5087,13744,1530.191344,15274.02519,564890.2904,3674.202265,0
4/18/2014,131407.5956,174470.31,32132.10282,896344.82,49572,169173.9511,192329.5601,39279.62631,443986.3156,40695.5901,320430.6,46481.57868,31838.81254,112677.5734,33181.92383,183558.7386,102878.9958,58963.58659,129271.0382,1776.774464,8724.125224,15091.80902,1987.1991,5185.358139,7638.370478,3674.202265,5773.551223,23426.94521,0,15892.1052,4871.790394,33892.0043,1416.720035,16359.85432,15057.14312,3655.4478,88762.62257,2665.925203,3192.254453,22737.7917,15525,159873.9547,12968.88489,36448.21748,8151.334662,235279.4164,21197.82435,238623.954,24853.9155,34698.53417,9613.38348,1373.526889,16325.28,89700.59911,7026.62265,12261.37581,9745.535411,18358.91595,5461.381525,49730.03343,67019.9307,19855.901,7883.972159,2425.24696,68023.75986,2141.866841,359.57853,2292.26786,2686.582486,208885.2353,250.1789872,0,73775.95725,1601.418279,206247.4274,13744,1530.191344,15274.02519,587929.9215,3741.101966,0
4/25/2014,129094.5906,174983.76,31293.03678,904994.16,48873,174911.8499,198006.8005,37486.7403,426596.1359,41730.57994,301980.15,49800.76413,31534.13491,107643.7685,33160.94916,177975.2029,102164.99,59223.41438,121293.6999,1776.774464,8670.30951,15662.65758,1920.95913,5185.358139,7362.482038,3741.101966,5686.824059,21696.03715,0,15061.9206,4871.790394,34323.35708,1416.720035,16323.97744,14921.75833,3655.4478,85247.64439,2665.925203,3238.233426,22737.7917,15165,152088.6289,12935.63134,34693.06029,7778.024616,235546.0975,21162.73309,232327.5879,24119.34932,34698.53417,9933.829596,1456.469334,16870.00993,88875.22389,7026.62265,12125.1383,9745.535411,18643.6215,5486.037875,46609.63103,61140.0963,19816.1892,7666.503269,2372.5242,69186.75408,2139.2564,359.57853,2364.52413,2686.582486,200334.3777,245.3678529,0,69078.34202,1590.135009,201799.6567,13040,1530.191344,15296.19359,580501.1723,3693.417824,0
5/2/2014,133184.5699,176472.765,30790.97267,911813.76,48723,165458.4265,200058.7732,38469.93585,434074.6288,42019.53649,306106.2,50969.18664,31464.49431,107595.8693,34555.76454,182511.8257,99715.46658,61457.93338,122176.096,1776.774464,8447.364035,14984.87991,1887.839145,5185.358139,7598.612052,3693.417824,5535.853523,21627.82937,0,15856.52586,4871.790394,35635.02166,1419.218659,15147.21599,15090.51776,3655.4478,86767.72173,2668.9,3415.580896,23119.03601,15150,155225.6572,12965.55953,37788.02352,7887.821688,232679.2755,21257.20958,250495.5166,24627.64288,34698.53417,9616.943992,1456.469334,16857.06288,90314.43182,6997.77765,12175.84888,9745.535411,18597.70125,5487.270693,44299.33239,58849.25172,19220.51217,8084.043538,2373.842269,69228.56106,2178.413015,359.57853,2367.015725,2686.582486,217911.2077,247.4459316,0,68772.36708,1630.458702,205679.8282,13120,1528.333136,16547.0631,567421.1713,3697.223184,0
5/9/2014,132574.5887,188025.39,30089.45844,898156.59,49053,165787.6502,192829.1322,40127.87345,456438.543,41404.8471,317316.6,56006.38593,31677.76865,108194.2473,36097.4026,188981.2109,104199.143,61388.64597,125177.0379,1776.774464,8418.235194,15170.40699,1920.95913,5090.265271,7600.636988,3697.223184,5661.95497,22255.15591,0,16058.14212,4871.790394,36092.7838,1416.720035,14838.67488,14839.88344,3655.4478,87962.67089,2668.9,3619.202065,23219.391,15225,156782.7224,12968.88489,37509.44746,7716.538255,238479.5898,20973.78011,254461.9498,24952.2949,34698.53417,9613.38348,1516.187895,17068.32,91579.42223,6997.77765,12276.24944,9745.535411,19268.1369,5486.037875,47210.82399,61801.89584,19895.6128,8049.248515,2373.842269,69680.83659,2111.846769,359.55567,2359.540939,2686.582486,225025.846,247.4459316,0,70248.2462,1603.069574,206329.2674,13120,1528.333136,16764.46977,588920.6239,3878.922306,0
5/16/2014,133393.2477,188436.15,30213.25507,918069.51,49281,171384.4531,192710.6135,41438.80086,454685.2121,42124.6116,329694.75,53747.43574,31042.29816,110965.0299,34828.43522,191813.2447,106347.9962,60401.30036,126786.8147,1776.774464,8626.80951,15834.0231,1920.95913,5090.265271,7626.648141,3878.922306,5725.005694,22703.2463,0,15761.64762,4871.790394,36092.7838,1416.720035,15922.15646,15003.08718,3655.4478,84820.12267,2668.9,3586.359941,23121.00375,15300,157194.8867,12968.88489,37198.09774,7900.997337,236012.7894,21286.90219,252936.3986,24591.57044,34698.53417,9613.38348,1458.128183,16848,89931.99286,6997.77765,11984.1751,9745.535411,19112.00805,5486.037875,46369.15385,63329.12556,19991.05665,7849.177136,2372.5242,68354.41508,2084.437139,359.55567,2591.25932,2686.582486,236409.2673,248.8206312,0,69222.33023,1662.681206,208301.6386,13120,1528.333136,16711.32592,580141.6903,3866.671264,0
5/23/2014,134324.2715,189925.155,30715.31917,889276.605,50403,175288.1056,195436.5437,41217.0999,445990.1223,42150.88038,342462.15,56300.65531,30694.09516,111415.238,35481.43006,194148.6659,110563.0845,62254.7386,127228.0128,1776.774464,8591.112367,15755.53088,1920.95913,5034.32829,7715.414952,3866.671264,5737.615839,22822.73707,0,15536.3118,4871.790394,37853.4074,1486.681518,16768.85067,15154.63352,3655.4478,81827.11538,2668.9,4006.739128,23121.00375,15600,155340.1473,12968.88489,36444.30369,7668.227543,232479.2646,21575.7303,260037.1463,24529.26348,34698.53417,9613.38348,1443.198543,17262.72,91020.47298,6997.77765,12162.1579,9745.535411,19157.9283,5492.201963,46171.61902,63634.5715,19671.79291,7950.662618,2372.5242,66617.52502,2058.332729,359.45577,2865.334825,2686.582486,241799.2506,248.1332814,0,70626.21524,1675.570208,205944.4145,13120,1528.333136,16711.32592,580312.8296,3905.662292,0
5/30/2014,134372.4279,184739.31,30144.47916,862715.337,49713,174958.8819,196266.1747,42219.5738,436686.734,41530.93723,329616.9,58559.60551,31795.28717,106836.9824,34411.6382,195034.5153,105562.8387,61821.69229,123646.7563,1776.774464,8644.658081,16278.6008,1920.95913,4922.454328,7716.374568,3905.662292,5611.514392,22225.28322,0,15868.38564,4896.190012,36981.89872,1404.226913,17672.94789,15737.50404,3655.4478,80186.67634,2668.9,4039.581252,23120.01988,15750,152798.4674,12799.29178,37329.19236,7589.173651,234879.3947,23403.17549,257901.3745,24568.61524,33803.72956,10133.21829,1481.352068,17236.8,91844.18767,6997.77765,12335.57703,9745.535411,19286.505,5452.751803,45158.17947,62972.77196,19119.99186,8005.754737,2373.842269,68331.61127,2023.091775,359.45577,2964.998645,2686.582486,232026.842,281.1260723,0,73451.98379,1643.347704,208902.9713,13120,1528.333136,16667.84459,575803.369,3976.426895,0
