Fecha,BMV: AMX L,BMV: CEMEX CPO,BMV: FEMSA UBD,BMV: GAP B,BMV: GRUMA B,BMV:AUTLAN B,BMV:GFNORTE O,BMV:GISSA A,BMV:HERDEZ *,BMV:VITRO A,Z: CETES,BMV: NAFTRAC
11/29/2013,0.007921,0.042409,0.055926,0.049683,0.003921,-0.002238,0.052927,0.021506,0.045311,-0.019202,0.000074,0.030362
12/6/2013,-0.054725,0.029995,-0.038694,0.024654,-0.009941,0.103119,0.025558,0.008475,-0.008067,0.020203,0.000074,-0.011787
12/13/2013,-0.000695,-0.006739,0.010427,-0.030037,0.048429,0.018019,0.026723,0.000000,-0.022135,0.080043,0.000074,-0.001193
12/20/2013,0.019953,0.025369,0.015319,-0.002630,0.016596,-0.040491,-0.042178,0.000000,-0.024239,0.031797,0.000074,0.008359
12/27/2013,0.039404,0.011795,0.025101,0.007578,0.006460,0.030521,-0.005983,-0.029981,0.092157,-0.001491,0.000074,0.012553
1/3/2014,-0.024529,-0.016421,-0.030666,-0.041197,0.060384,0.019842,0.024804,0.021506,-0.015808,0.002087,0.000074,-0.015906
1/10/2014,-0.035523,0.075857,0.020337,0.060607,0.004129,-0.002952,0.012068,-0.021072,0.009094,-0.007475,0.000074,0.008557
1/17/2014,0.004164,0.011596,-0.022685,-0.003137,0.020956,0.058363,-0.034541,0.035855,-0.025804,-0.039173,0.000074,-0.012255
1/24/2014,-0.013245,0.010863,-0.012893,0.018398,-0.012274,0.008329,-0.013281,0.006686,-0.040786,0.014870,0.000072,-0.022906
1/31/2014,0.002103,-0.007834,-0.004775,0.017102,0.032431,-0.021426,-0.052944,-0.000417,-0.058616,-0.000615,0.000076,-0.002198
2/7/2014,-0.006322,0.033317,-0.000413,-0.028384,-0.021472,-0.108295,0.015982,0.020619,-0.064554,0.000000,0.000078,-0.009055
2/14/2014,-0.007072,0.011635,-0.010123,0.010300,0.011398,0.130642,0.011590,0.012171,0.017409,0.007663,0.000075,0.005186
2/21/2014,-0.054698,0.016634,-0.015548,-0.017988,-0.001580,-0.024233,0.005287,0.010030,-0.008541,-0.007663,0.000073,-0.024570
2/28/2014,-0.038202,-0.013746,-0.039478,0.015880,-0.028692,-0.017127,-0.013967,0.037223,-0.129360,0.006135,0.000075,-0.023174
3/7/2014,0.007758,-0.014522,-0.014645,-0.023772,0.039979,0.048699,-0.028892,-0.015114,0.032762,-0.021639,0.000074,0.003094
3/14/2014,0.013814,-0.069034,-0.016680,0.013308,-0.017447,-0.016590,-0.036554,-0.012574,-0.034486,0.000000,0.000074,-0.024936
3/21/2014,0.020370,0.071372,0.063066,0.033684,-0.010824,-0.001861,0.044657,0.046736,0.057015,0.036814,0.000078,0.055365
3/28/2014,-0.056851,-0.038077,0.037611,0.048685,0.018378,0.005571,0.020207,0.000377,0.065200,-0.036814,0.000080,0.000250
4/4/2014,0.065773,0.066848,-0.027504,-0.002884,0.009616,0.112005,-0.014409,-0.000377,-0.046629,0.051465,0.000081,0.013736
4/11/2014,-0.034642,-0.048819,0.018917,-0.003946,-0.006092,0.078768,-0.012467,-0.003781,-0.001601,0.022308,0.000075,-0.005666
4/18/2014,-0.012336,0.014780,0.028447,0.020740,-0.005571,0.049264,0.027457,0.022473,0.009305,0.000000,0.000076,0.000000
4/25/2014,0.010035,-0.004564,-0.039956,0.025114,0.068974,0.018044,-0.026741,0.032790,0.033822,0.001450,0.000076,-0.004212
5/2/2014,0.007651,0.034351,0.017379,0.006900,0.023191,-0.012959,0.075293,-0.032420,-0.000768,-0.007273,0.000076,0.018661
5/9/2014,-0.014588,-0.036807,0.050238,-0.014737,0.094244,0.001448,0.015710,-0.000370,0.011455,0.013053,0.000078,0.017343
5/16/2014,0.022181,-0.000615,-0.003849,0.017234,-0.041170,0.048032,-0.006013,0.000000,-0.012992,-0.003175,0.000079,0.006002
5/23/2014,-0.031505,0.014046,-0.019309,0.000623,0.046410,-0.002763,0.027686,0.000000,0.024317,0.000000,0.000081,-0.000239
5/30/2014,-0.030113,0.004236,-0.021081,-0.014817,0.039339,0.010320,-0.008247,0.052663,-0.001503,-0.002605,0.000080,-0.011936
6/6/2014,0.057069,0.019139,0.033678,0.081122,0.060712,0.018311,0.007180,0.027038,-0.012611,-0.000290,0.000070,0.033583
6/13/2014,-0.013002,0.012364,-0.017342,-0.013505,0.024728,0.005362,0.004049,-0.025634,-0.012515,0.014393,0.000068,-0.006311
6/20/2014,-0.020218,0.014523,-0.006794,0.049477,0.014080,-0.020940,0.021879,0.024265,-0.003089,0.000286,0.000068,0.008233
6/27/2014,0.043050,-0.013353,-0.003659,-0.040883,0.014742,0.023610,-0.042727,0.064646,0.012298,0.000000,0.000066,-0.009333
7/4/2014,0.010479,0.032770,0.016802,0.034562,0.031023,-0.003339,0.022654,0.050089,0.009882,0.000000,0.000068,0.026378
7/11/2014,0.105212,-0.029852,-0.030334,-0.017708,-0.032871,0.062237,-0.038635,0.001221,-0.021408,0.041416,0.000065,-0.002754
7/18/2014,0.036200,0.000583,0.045360,0.057555,-0.000066,0.034592,0.019991,0.005171,-0.006202,0.031303,0.000065,0.018408
7/25/2014,0.003871,-0.020001,-0.011667,-0.011271,-0.046366,-0.010376,-0.026078,-0.001822,0.001813,-0.041497,0.000065,0.000000
8/1/2014,-0.005812,-0.022230,-0.011401,-0.021131,0.024735,-0.029890,-0.002000,0.007570,-0.032074,-0.022970,0.000065,0.000000
8/8/2014,-0.013694,0.021041,-0.006156,0.001236,-0.022040,0.003785,0.012162,-0.009091,0.013797,0.015465,0.000063,-0.004067
8/15/2014,0.015635,-0.002382,0.005590,0.032797,0.018186,0.007528,-0.023685,0.001217,-0.021844,0.034552,0.000063,0.012024
8/22/2014,0.015395,0.011266,0.023949,0.010805,-0.003801,-0.013212,0.034397,-0.007018,-0.003778,0.002961,0.000063,0.016364
8/29/2014,0.017666,0.023887,0.001261,-0.024808,0.014382,-0.006991,0.000761,-0.004911,-0.010053,-0.004579,0.000063,0.006617
9/5/2014,0.071200,0.005741,-0.006481,0.064421,-0.008077,0.018952,-0.002502,0.009798,-0.016520,-0.042466,0.000063,0.000000
9/12/2014,-0.005841,0.005707,-0.009321,-0.037681,-0.056225,-0.024067,-0.004475,-0.007033,0.010220,0.041115,0.000068,0.003725
9/19/2014,0.002925,-0.001138,0.010272,-0.038264,0.009392,-0.005141,-0.023129,0.006118,-0.011331,0.013160,0.000068,-0.001310
9/26/2014,-0.007622,0.002276,-0.021622,0.009649,-0.005967,-0.001290,-0.037762,-0.011965,-0.003341,-0.006156,0.000067,-0.018579
10/3/2014,-0.012437,-0.031180,-0.004300,0.005504,0.019892,0.003221,-0.021387,-0.020581,-0.008682,-0.029145,0.000066,-0.005345
10/10/2014,-0.029636,-0.078041,-0.024359,-0.023659,-0.011450,0.044647,-0.009308,0.038930,-0.010178,-0.018974,0.000067,-0.027989
10/17/2014,0.000000,-0.000634,-0.002252,0.049020,0.021111,-0.051099,-0.017049,-0.015575,0.008771,0.019526,0.000069,-0.002534
10/24/2014,-0.016713,0.038586,0.037527,0.019815,0.040598,0.025561,0.044367,0.027624,-0.011332,-0.005818,0.000068,0.008545
10/31/2014,0.025271,0.012739,0.040735,-0.039485,-0.015192,-0.032054,0.007786,0.011609,-0.022473,-0.023617,0.000069,0.030456
11/7/2014,-0.006718,0.001205,0.014335,0.035174,0.016121,0.009724,-0.024609,0.005901,0.068410,-0.012885,0.000068,-0.008444
11/14/2014,-0.036186,0.007199,-0.023253,-0.009955,-0.031616,-0.019545,-0.116109,-0.010053,-0.030670,0.008608,0.000064,-0.027566
11/21/2014,0.044120,0.027124,0.039934,0.015629,0.033870,0.022766,0.076295,-0.004468,0.011993,0.000000,0.000064,0.029039
11/28/2014,-0.003044,0.004643,-0.006307,-0.005990,0.014983,0.010237,-0.027536,-0.030305,-0.002498,0.014185,0.000069,-0.009854
12/5/2014,-0.017221,-0.044399,-0.032614,-0.018833,-0.012602,-0.019931,-0.010076,-0.023032,-0.014276,-0.025101,0.000067,-0.022619
12/12/2014,-0.011229,-0.052824,-0.038393,-0.010148,-0.011626,0.005181,0.002305,-0.045741,-0.044682,-0.003472,0.000065,0.000000
12/19/2014,-0.009455,0.000638,0.049306,-0.008171,0.017093,-0.011042,0.048553,0.068773,0.009682,0.012100,0.000065,0.000000
12/26/2014,0.037905,-0.039680,-0.001618,0.035992,0.010781,-0.007869,-0.021302,0.014358,0.033590,-0.006608,0.000062,-0.005554
1/2/2015,-0.012270,-0.026219,-0.022455,-0.037854,-0.007632,0.025351,-0.019098,-0.000607,-0.038566,0.008611,0.000061,-0.020479
1/9/2015,0.026197,0.021564,0.002677,0.028311,0.010941,-0.018789,-0.010585,-0.001519,-0.011510,-0.004870,0.000066,0.006890
1/16/2015,-0.002408,-0.090654,-0.014735,0.034761,0.003685,-0.013830,-0.001540,-0.001825,0.049228,-0.009233,0.000064,0.000000
1/23/2015,0.039012,0.020232,0.024517,0.026904,0.067314,0.005951,0.033336,-0.004272,0.010680,0.008371,0.000066,0.006135
1/30/2015,-0.073350,-0.049112,-0.025396,-0.007339,-0.020665,0.000659,-0.056852,-0.006443,-0.037601,-0.015935,0.000062,-0.040338
2/6/2015,0.009314,0.099332,0.033308,0.023042,0.064746,-0.005947,0.045109,-0.017386,0.023524,-0.021849,0.000065,0.043500
2/13/2015,0.011674,-0.001361,0.018373,-0.021328,-0.028517,0.004628,0.005139,0.001877,0.012118,-0.018985,0.000063,0.009368
2/20/2015,-0.001834,0.019561,0.018712,-0.006265,0.041480,-0.015958,0.009456,-0.034020,0.006700,-0.002437,0.000065,0.011601
2/27/2015,-0.021027,0.011952,0.060730,0.027002,0.042671,-0.030625,0.005434,0.015723,0.040087,-0.000305,0.000067,0.013532
3/6/2015,-0.036275,-0.052162,-0.031819,-0.050385,0.074833,-0.016725,0.021808,0.001273,0.040341,0.018737,0.000070,-0.021498
3/13/2015,-0.009769,0.039541,0.009932,0.007237,0.046239,0.004907,0.045122,-0.025766,0.022844,-0.000299,0.000071,0.017807
3/20/2015,0.028389,-0.045819,0.003289,0.022310,-0.025082,0.004883,0.003679,0.002932,-0.007810,0.003289,0.000068,0.000227
3/27/2015,-0.006382,0.006974,0.023700,0.009525,-0.023541,0.011073,0.009595,0.004220,-0.014264,0.007435,0.000071,-0.008632
4/3/2015,0.037693,-0.004178,0.003965,0.007952,-0.003154,0.008225,0.018359,0.023372,0.012492,-0.005050,0.000070,0.000000
4/10/2015,-0.001234,0.037663,0.023603,-0.001684,0.013914,-0.026281,-0.020977,-0.016593,0.077955,-0.017726,0.000070,0.000000
4/17/2015,0.040526,0.015338,-0.027150,-0.011069,-0.009897,-0.022680,0.015494,0.010880,-0.015826,-0.008218,0.000068,0.031852
4/24/2015,0.005910,0.052220,0.008257,0.128014,-0.022997,0.028967,-0.015722,0.051786,-0.025318,0.023260,0.000068,0.019765
5/1/2015,-0.052007,-0.033728,-0.039682,-0.037025,-0.040210,-0.083472,-0.002740,-0.063632,0.019348,-0.000597,0.000068,0.000000
5/8/2015,-0.021331,0.031263,0.039475,0.009839,0.025300,-0.133424,0.032723,0.051776,-0.009869,0.044699,0.000068,-0.015026
5/15/2015,0.002533,0.025858,0.001174,0.003891,0.023750,0.000865,-0.021470,0.006098,-0.003878,0.205852,0.000068,0.005306
5/22/2015,-0.011451,-0.043698,-0.012015,-0.006159,0.015424,0.182033,-0.019864,-0.028049,-0.026078,-0.014052,0.000069,-0.010556
5/29/2015,0.035819,-0.039434,-0.043484,-0.004553,0.030103,-0.084918,0.002303,-0.005643,-0.005499,-0.040675,0.000069,-0.005112
6/5/2015,-0.013048,0.008288,0.008719,-0.009077,-0.016662,-0.070674,-0.016119,-0.005043,-0.010076,0.081119,0.000071,-0.003575
6/12/2015,-0.010057,0.012982,-0.003406,0.001473,0.022888,-0.011004,0.007338,0.014118,0.012329,0.006097,0.000068,0.002691
6/19/2015,0.022487,0.001357,0.012050,-0.014825,-0.023238,0.116364,0.009701,-0.003433,-0.003507,-0.009500,0.000067,0.007156
6/26/2015,0.031015,0.002032,0.012473,0.014917,0.012675,-0.052890,-0.007151,0.021952,0.022333,0.065958,0.000069,0.011989
7/3/2015,-0.012048,-0.028828,0.001203,0.028110,-0.017137,-0.020986,-0.007786,-0.024142,-0.006648,0.011213,0.000069,-0.009653
7/10/2015,-0.011582,-0.009797,0.009365,0.033931,0.000502,0.000815,0.042370,0.017700,0.014957,-0.015478,0.000070,-0.004431
7/17/2015,-0.004917,0.009100,0.022591,0.059231,0.020431,-0.013125,-0.025023,-0.005865,0.026892,0.004052,0.000068,0.010236
7/24/2015,-0.049252,-0.085809,-0.017209,0.015439,0.036856,-0.031882,-0.029909,0.000000,0.007788,0.027083,0.000070,-0.023568
7/31/2015,0.014139,0.041642,0.018305,0.020012,0.001185,-0.056106,0.001770,0.003091,0.019554,0.076148,0.000070,0.009474
8/7/2015,-0.000638,0.003634,0.014676,0.059667,0.025442,0.020527,0.003531,-0.006813,0.011460,0.003640,0.000070,0.003352
8/14/2015,-0.032449,-0.040731,0.005851,0.000814,0.020115,-0.016029,-0.025107,-0.014713,-0.031484,-0.022629,0.000069,-0.024944
8/21/2015,-0.007947,-0.101756,-0.044494,-0.058832,-0.026647,-0.114982,-0.074525,-0.017497,-0.002119,-0.011609,0.000073,-0.033805
8/28/2015,0.024303,0.071834,0.027316,0.056164,0.008470,0.007025,0.035955,0.026288,-0.035260,0.024437,0.000072,0.023641
9/4/2015,-0.031644,-0.025238,-0.019425,0.042352,0.031396,-0.051293,-0.028325,0.004989,0.043241,0.165835,0.000073,-0.012009
9/11/2015,-0.011452,0.031450,0.008864,0.037142,0.017006,0.074033,-0.012967,0.007746,0.006990,0.029978,0.000073,0.000468
9/18/2015,0.007425,-0.004655,0.034490,0.014155,-0.002990,0.020320,0.054726,-0.003401,0.024993,0.052579,0.000074,0.017290
9/25/2015,-0.039786,-0.082637,-0.012196,-0.012990,0.034756,-0.015444,-0.008189,-0.009022,-0.027783,-0.508518,0.000070,0.000000
10/2/2015,-0.007023,0.010084,0.013860,0.004440,0.035355,-0.042729,0.041962,-0.017337,0.021194,-0.056687,0.000069,-0.018144
10/9/2015,0.035310,0.076435,0.021836,0.006792,0.032241,-0.010204,-0.004430,-0.014412,0.027208,0.052168,0.000069,0.038129
10/16/2015,-0.030389,0.000775,0.030371,-0.003798,-0.019795,-0.033372,0.054408,0.000000,0.019985,-0.005804,0.000070,-0.000451
10/23/2015,0.004897,-0.106910,0.047452,-0.011275,0.015652,-0.036721,0.032533,0.031749,0.026605,0.000000,0.000070,0.014427
10/30/2015,0.028888,-0.103353,-0.018098,0.022088,0.017492,0.014200,-0.021796,0.006541,-0.033369,0.188168,0.000069,-0.008444
11/6/2015,-0.033084,-0.000955,0.025534,0.045208,0.017539,-0.013100,0.062534,-0.000311,0.006981,0.120366,0.000069,0.015464
11/13/2015,-0.062905,-0.112182,-0.040289,-0.006833,-0.007779,-0.011050,-0.052244,0.003101,-0.011149,0.010357,0.000069,-0.034209
11/20/2015,0.053045,0.089948,0.023481,0.035272,-0.008153,0.000000,0.043227,-0.009644,0.007883,-0.019884,0.000069,0.030165
